protocol_type_encoded,service_encoded,logged_in,count,srv_count,dst_host_count,dst_host_same_src_port_rate,temp0,class
1,6,1,20,20,255,0.0,0,0
1,6,1,1,4,255,0.0,0,0
1,6,1,11,17,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,21,21,255,0.0,0,0
1,6,1,2,13,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,9,15,255,0.0,0,0
1,6,1,18,24,255,0.0,0,0
1,6,1,27,33,255,0.0,0,0
1,6,1,14,14,255,0.0,0,0
1,6,1,16,16,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,24,24,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,6,8,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,16,16,255,0.0,0,0
1,6,1,10,16,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,1,16,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,13,14,255,0.0,0,0
1,6,1,22,23,255,0.0,0,0
1,6,1,31,32,255,0.0,0,0
1,6,1,40,41,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,17,17,255,0.0,0,0
1,6,1,27,28,255,0.0,0,0
1,6,1,37,38,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,16,16,255,0.0,0,0
1,6,1,26,26,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,21,21,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,23,23,255,0.0,0,0
1,6,1,33,33,255,0.0,0,0
1,6,1,8,9,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,22,23,255,0.0,0,0
1,6,1,32,33,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,23,23,255,0.0,0,0
1,6,1,5,5,255,0.0,0,0
1,6,1,15,15,255,0.0,0,0
1,6,1,25,26,255,0.0,0,0
1,6,1,35,36,255,0.0,0,0
1,6,1,3,15,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,21,21,255,0.0,0,0
1,6,1,6,7,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,18,18,255,0.0,0,0
1,6,1,3,29,255,0.0,0,0
1,6,1,13,32,255,0.0,0,0
1,6,1,8,27,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,18,18,255,0.0,0,0
1,6,1,28,28,255,0.0,0,0
1,6,1,10,10,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,14,14,255,0.0,0,0
1,6,1,5,5,255,0.0,0,0
1,6,1,15,15,255,0.0,0,0
1,6,1,25,25,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,17,17,255,0.0,0,0
1,6,1,5,5,255,0.0,0,0
1,6,1,15,15,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,17,17,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,18,18,255,0.0,0,0
1,6,1,28,28,255,0.0,0,0
1,6,1,10,11,255,0.0,0,0
1,6,1,20,22,255,0.0,0,0
1,6,1,9,35,255,0.0,0,0
1,6,1,19,19,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,21,21,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,7,17,255,0.0,0,0
1,6,1,17,27,255,0.0,0,0
1,6,1,10,24,255,0.0,0,0
1,6,1,20,34,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,22,22,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,14,14,255,0.0,0,0
1,6,1,4,11,255,0.0,0,0
1,6,1,14,14,255,0.0,0,0
1,6,1,6,7,255,0.0,0,0
1,6,1,16,22,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,17,17,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,19,19,255,0.0,0,0
1,6,1,1,1,255,0.01,0,0
1,6,1,11,11,255,0.01,0,0
1,6,1,21,21,255,0.0,0,0
1,6,1,10,10,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,23,23,255,0.0,0,0
1,6,1,5,12,255,0.0,0,0
1,6,1,15,22,255,0.0,0,0
1,6,1,6,9,255,0.0,0,0
1,6,1,16,21,255,0.0,0,0
1,6,1,26,42,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,22,22,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,14,14,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,14,14,255,0.0,0,0
1,6,1,24,24,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,16,16,255,0.0,0,0
1,6,1,26,26,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,18,18,255,0.0,0,0
1,6,1,28,28,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,23,23,255,0.0,0,0
1,6,1,5,5,255,0.0,0,0
1,6,1,15,15,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,22,22,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,14,14,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,23,23,255,0.0,0,0
1,6,1,1,4,5,0.2,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,18,18,18,0.06,0,0
1,6,1,28,28,28,0.04,0,0
1,6,1,9,10,38,0.03,0,0
1,6,1,19,20,48,0.02,0,0
1,6,1,29,30,58,0.02,0,0
1,6,1,10,10,68,0.01,0,0
1,6,1,20,20,78,0.01,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,4,21,21,0.05,0,0
1,6,1,1,1,31,0.03,0,0
1,6,1,10,10,41,0.02,0,0
1,6,1,3,42,3,0.33,0,0
1,6,1,13,52,13,0.08,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,1,1,14,0.07,0,0
1,6,1,10,10,10,0.1,0,0
1,6,1,7,7,20,0.05,0,0
1,6,1,3,3,30,0.03,0,0
1,6,1,1,5,40,0.03,0,0
1,6,1,6,6,50,0.02,0,0
1,6,1,2,2,60,0.02,0,0
1,6,1,8,8,70,0.01,0,0
1,6,1,5,5,80,0.01,0,0
1,6,1,1,1,90,0.01,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,14,14,14,0.07,0,0
1,6,1,5,12,24,0.04,0,0
1,6,1,15,22,34,0.03,0,0
1,6,1,6,6,44,0.02,0,0
1,6,1,16,16,54,0.02,0,0
1,6,1,2,2,4,0.25,0,0
1,6,1,1,1,14,0.07,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,7,8,16,0.06,0,0
1,6,1,8,12,8,0.12,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,5,5,13,0.08,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,5,9,0.11,0,0
1,6,1,1,1,6,0.17,0,0
1,6,1,6,6,10,0.1,0,0
1,6,1,5,5,10,0.1,0,0
1,6,1,15,16,20,0.05,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,3,31,6,0.17,0,0
1,6,1,1,4,6,0.17,0,0
1,6,1,6,8,6,0.17,0,0
1,6,1,16,21,16,0.06,0,0
1,6,1,4,4,26,0.04,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,4,21,14,0.07,0,0
1,6,1,7,9,7,0.14,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,10,12,14,0.07,0,0
1,6,1,20,22,24,0.04,0,0
1,6,1,3,11,34,0.03,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,1,1,18,0.06,0,0
1,6,1,11,11,28,0.04,0,0
1,6,1,1,1,4,0.25,0,0
1,6,1,8,9,8,0.12,0,0
1,6,1,1,1,18,0.06,0,0
1,6,1,2,6,28,0.04,0,0
1,6,1,8,10,38,0.03,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,17,17,17,0.06,0,0
1,6,1,5,5,27,0.04,0,0
1,6,1,15,15,37,0.03,0,0
1,6,1,3,3,47,0.04,0,0
1,6,1,13,14,57,0.02,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,1,11,0.09,0,0
1,6,1,1,1,21,0.05,0,0
1,6,1,1,1,3,0.33,0,0
1,6,1,2,3,6,0.17,0,0
1,6,1,2,32,16,0.06,0,0
1,6,1,2,11,26,0.04,0,0
1,6,1,2,27,36,0.03,0,0
1,6,1,2,3,46,0.02,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,3,3,18,0.06,0,0
1,6,1,13,13,28,0.04,0,0
1,6,1,7,7,38,0.03,0,0
1,6,1,2,2,48,0.02,0,0
1,6,1,12,12,58,0.02,0,0
1,6,1,7,7,68,0.01,0,0
1,6,1,17,17,78,0.01,0,0
1,6,1,10,10,88,0.01,0,0
1,6,1,5,36,98,0.01,0,0
1,6,1,15,34,108,0.01,0,0
1,6,1,2,2,118,0.01,0,0
1,6,1,12,12,128,0.01,0,0
1,6,1,6,7,138,0.01,0,0
1,6,1,15,16,148,0.01,0,0
1,6,1,25,26,158,0.01,0,0
1,6,1,1,1,168,0.01,0,0
1,6,1,10,16,178,0.01,0,0
1,6,1,5,5,188,0.01,0,0
1,6,1,15,15,198,0.01,0,0
1,6,1,8,8,208,0.0,0,0
1,6,1,3,3,218,0.0,0,0
1,6,1,13,13,228,0.0,0,0
1,6,1,3,4,238,0.0,0,0
1,6,1,3,3,248,0.0,0,0
1,6,1,13,14,255,0.0,0,0
1,6,1,9,11,255,0.0,0,0
1,6,1,1,20,255,0.0,0,0
1,6,1,11,31,255,0.0,0,0
1,6,1,7,9,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,8,9,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,7,8,255,0.0,0,0
1,6,1,3,5,255,0.0,0,0
1,6,1,13,16,255,0.0,0,0
1,6,1,9,10,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,13,255,0.0,0,0
1,6,1,7,8,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,10,10,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,14,14,255,0.01,0,0
1,6,1,9,9,255,0.01,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,15,15,15,0.07,0,0
1,6,1,25,25,25,0.04,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,5,5,11,0.09,0,0
1,6,1,4,4,6,0.17,0,0
1,6,1,3,24,16,0.06,0,0
1,6,1,1,4,26,0.04,0,0
1,6,1,11,14,36,0.03,0,0
1,6,1,3,3,10,0.1,0,0
1,6,1,13,13,20,0.05,0,0
1,6,1,3,4,3,0.33,0,0
1,6,1,4,9,4,0.25,0,0
1,6,1,14,19,14,0.07,0,0
1,6,1,24,29,24,0.04,0,0
1,6,1,5,5,34,0.03,0,0
1,6,1,15,15,44,0.02,0,0
1,6,1,1,1,5,0.2,0,0
1,6,1,11,18,15,0.07,0,0
1,6,1,5,8,5,0.2,0,0
1,6,1,15,18,15,0.07,0,0
1,6,1,3,3,25,0.04,0,0
1,6,1,3,3,35,0.03,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,14,10,0.1,0,0
1,6,1,4,4,20,0.05,0,0
1,6,1,1,1,4,0.25,0,0
1,6,1,1,1,9,0.11,0,0
1,6,1,3,4,3,0.33,0,0
1,6,1,13,14,13,0.08,0,0
1,6,1,5,8,23,0.04,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,1,12,1,1.0,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,16,16,16,0.06,0,0
1,6,1,6,6,26,0.04,0,0
1,6,1,16,16,36,0.03,0,0
1,6,1,5,16,6,0.17,0,0
1,6,1,15,27,16,0.06,0,0
1,6,1,5,5,26,0.04,0,0
1,6,1,15,15,36,0.03,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,3,3,16,0.06,0,0
1,6,1,7,8,7,0.14,0,0
1,6,1,3,10,3,0.33,0,0
1,6,1,5,5,13,0.08,0,0
1,6,1,1,1,9,0.11,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,8,9,21,0.05,0,0
1,6,1,4,4,31,0.03,0,0
1,6,1,1,2,41,0.02,0,0
1,6,1,11,13,51,0.02,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,15,15,15,0.07,0,0
1,6,1,7,8,25,0.04,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,7,8,15,0.07,0,0
1,6,1,2,2,25,0.04,0,0
1,6,1,5,5,35,0.03,0,0
1,6,1,7,8,45,0.02,0,0
1,6,1,2,2,55,0.02,0,0
1,6,1,5,5,65,0.02,0,0
1,6,1,7,7,75,0.01,0,0
1,6,1,2,2,85,0.01,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,15,15,15,0.07,0,0
1,6,1,1,1,25,0.04,0,0
1,6,1,8,9,8,0.12,0,0
1,6,1,7,7,18,0.06,0,0
1,6,1,10,11,10,0.1,0,0
1,6,1,1,3,20,0.05,0,0
1,6,1,10,10,30,0.03,0,0
1,6,1,1,1,40,0.03,0,0
1,6,1,11,11,50,0.02,0,0
1,6,1,2,2,60,0.02,0,0
1,6,1,12,12,70,0.01,0,0
1,6,1,10,13,80,0.01,0,0
1,6,1,1,1,90,0.01,0,0
1,6,1,10,10,100,0.01,0,0
1,6,1,1,1,110,0.01,0,0
1,6,1,11,11,120,0.01,0,0
1,6,1,2,2,130,0.01,0,0
1,6,1,12,12,140,0.01,0,0
1,6,1,10,10,150,0.01,0,0
1,6,1,5,5,160,0.01,0,0
1,6,1,10,10,170,0.01,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,1,10,0.1,0,0
1,6,1,4,16,4,0.25,0,0
1,6,1,1,2,2,0.5,0,0
1,6,1,11,15,12,0.08,0,0
1,6,1,5,58,22,0.05,0,0
1,6,1,1,2,32,0.03,0,0
1,6,1,3,20,8,0.12,0,0
1,6,1,13,33,18,0.06,0,0
1,6,1,10,14,28,0.04,0,0
1,6,1,2,34,38,0.03,0,0
1,6,1,6,6,48,0.02,0,0
1,6,1,1,1,58,0.02,0,0
1,6,1,1,1,68,0.01,0,0
1,6,1,1,4,78,0.01,0,0
1,6,1,5,5,88,0.01,0,0
1,6,1,10,10,98,0.01,0,0
1,6,1,7,27,108,0.01,0,0
1,6,1,17,37,118,0.01,0,0
1,6,1,3,8,128,0.01,0,0
1,6,1,7,8,138,0.01,0,0
1,6,1,8,9,148,0.01,0,0
1,6,1,8,8,158,0.01,0,0
1,6,1,2,2,168,0.01,0,0
1,6,1,12,13,178,0.01,0,0
1,6,1,4,5,188,0.01,0,0
1,6,1,14,15,198,0.01,0,0
1,6,1,6,6,208,0.0,0,0
1,6,1,1,1,218,0.0,0,0
1,6,1,5,5,228,0.0,0,0
1,6,1,5,5,238,0.0,0,0
1,6,1,5,5,248,0.0,0,0
1,6,1,9,35,9,0.11,0,0
1,6,1,19,45,19,0.05,0,0
1,6,1,1,4,4,0.25,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,1,1,16,0.06,0,0
1,6,1,2,2,26,0.04,0,0
1,6,1,1,1,36,0.03,0,0
1,6,1,1,1,2,0.5,0,0
1,6,1,10,10,10,0.1,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,7,7,11,0.09,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,9,9,9,0.11,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,4,4,15,0.07,0,0
1,6,1,3,3,25,0.04,0,0
1,6,1,1,1,35,0.03,0,0
1,6,1,11,11,45,0.02,0,0
1,6,1,10,10,10,0.1,0,0
1,6,1,20,20,20,0.05,0,0
1,6,1,3,3,30,0.03,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,4,4,10,0.1,0,0
1,6,1,14,14,20,0.05,0,0
1,6,1,1,4,30,0.03,0,0
1,6,1,8,8,40,0.03,0,0
1,6,1,1,2,50,0.02,0,0
1,6,1,2,2,60,0.02,0,0
1,6,1,12,12,70,0.01,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,5,10,12,0.08,0,0
1,6,1,15,21,22,0.05,0,0
1,6,1,3,5,32,0.03,0,0
1,6,1,13,16,42,0.02,0,0
1,6,1,1,1,52,0.02,0,0
1,6,1,4,57,62,0.02,0,0
1,6,1,7,9,72,0.01,0,0
1,6,1,2,3,82,0.01,0,0
1,6,1,1,13,5,0.2,0,0
1,6,1,9,9,9,0.11,0,0
1,6,1,19,19,19,0.05,0,0
1,6,1,29,29,29,0.03,0,0
1,6,1,6,6,39,0.03,0,0
1,6,1,16,16,49,0.02,0,0
1,6,1,26,26,59,0.02,0,0
1,6,1,8,8,69,0.01,0,0
1,6,1,18,18,79,0.01,0,0
1,6,1,8,8,89,0.01,0,0
1,6,1,10,10,99,0.01,0,0
1,6,1,20,20,109,0.01,0,0
1,6,1,2,2,119,0.01,0,0
1,6,1,4,4,129,0.01,0,0
1,6,1,14,14,139,0.01,0,0
1,6,1,1,14,2,0.5,0,0
1,6,1,6,31,12,0.08,0,0
1,6,1,4,14,22,0.05,0,0
1,6,1,6,22,32,0.03,0,0
1,6,1,2,2,42,0.02,0,0
1,6,1,1,7,52,0.02,0,0
1,6,1,1,3,2,0.5,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,3,11,0.09,0,0
1,6,1,1,6,1,1.0,0,0
1,6,1,1,8,3,0.33,0,0
1,6,1,2,2,9,0.11,0,0
1,6,1,3,7,3,0.33,0,0
1,6,1,3,24,13,0.08,0,0
1,6,1,13,23,23,0.04,0,0
1,6,1,2,5,4,0.25,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,6,6,18,0.06,0,0
1,6,1,16,16,28,0.04,0,0
1,6,1,1,10,6,0.17,0,0
1,6,1,5,5,16,0.06,0,0
1,6,1,4,29,26,0.04,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,12,12,12,0.08,0,0
1,6,1,22,22,22,0.05,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,10,8,0.12,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,3,4,13,0.08,0,0
1,6,1,1,10,1,1.0,0,0
1,6,1,8,9,11,0.09,0,0
1,6,1,5,10,21,0.05,0,0
1,6,1,1,13,3,0.33,0,0
1,6,1,5,7,5,0.2,0,0
1,6,1,15,19,15,0.07,0,0
1,6,1,5,6,25,0.04,0,0
1,6,1,15,27,35,0.03,0,0
1,6,1,1,6,1,1.0,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,2,2,18,0.06,0,0
1,6,1,1,1,28,0.04,0,0
1,6,1,11,12,38,0.03,0,0
1,6,1,5,26,48,0.02,0,0
1,6,1,4,4,58,0.02,0,0
1,6,1,14,15,68,0.01,0,0
1,6,1,1,1,78,0.01,0,0
1,6,1,7,8,7,0.14,0,0
1,6,1,1,1,17,0.06,0,0
1,6,1,11,11,27,0.04,0,0
1,6,1,5,5,37,0.03,0,0
1,6,1,15,15,47,0.02,0,0
1,6,1,9,9,9,0.11,0,0
1,6,1,19,19,19,0.05,0,0
1,6,1,9,9,9,0.11,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,5,33,13,0.08,0,0
1,6,1,7,7,23,0.04,0,0
1,6,1,1,1,33,0.03,0,0
1,6,1,4,4,43,0.02,0,0
1,6,1,7,7,53,0.02,0,0
1,6,1,1,8,1,1.0,0,0
1,6,1,1,3,1,1.0,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,4,4,7,0.14,0,0
1,6,1,8,10,17,0.06,0,0
1,6,1,1,1,9,0.11,0,0
1,6,1,1,1,19,0.05,0,0
1,6,1,3,4,29,0.03,0,0
1,6,1,1,1,39,0.03,0,0
1,6,1,1,1,49,0.02,0,0
1,6,1,5,5,6,0.17,0,0
1,6,1,5,5,16,0.06,0,0
1,6,1,5,5,26,0.04,0,0
1,6,1,3,3,36,0.03,0,0
1,6,1,3,3,46,0.02,0,0
1,6,1,3,46,56,0.02,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,2,2,8,0.12,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,15,15,15,0.07,0,0
1,6,1,25,25,25,0.04,0,0
1,6,1,8,8,35,0.03,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,6,6,11,0.09,0,0
1,6,1,16,16,21,0.05,0,0
1,6,1,4,4,31,0.03,0,0
1,6,1,3,3,41,0.02,0,0
1,6,1,13,13,51,0.02,0,0
1,6,1,4,4,61,0.02,0,0
1,6,1,9,9,71,0.01,0,0
1,6,1,19,19,81,0.01,0,0
1,6,1,10,10,91,0.01,0,0
1,6,1,20,20,101,0.01,0,0
1,6,1,10,10,10,0.1,0,0
1,6,1,20,20,20,0.05,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,5,5,10,0.1,0,0
1,6,1,1,1,20,0.05,0,0
1,6,1,2,2,30,0.03,0,0
1,6,1,1,1,40,0.03,0,0
1,6,1,1,2,1,1.0,0,0
1,6,1,2,11,11,0.09,0,0
1,6,1,2,2,21,0.05,0,0
1,6,1,3,3,31,0.03,0,0
1,6,1,3,3,41,0.02,0,0
1,6,1,1,1,51,0.02,0,0
1,6,1,1,1,61,0.02,0,0
1,6,1,2,2,71,0.01,0,0
1,6,1,2,2,81,0.01,0,0
1,6,1,5,5,9,0.11,0,0
1,6,1,1,1,19,0.05,0,0
1,6,1,3,17,29,0.03,0,0
1,6,1,5,5,39,0.03,0,0
1,6,1,2,2,7,0.14,0,0
1,6,1,3,3,17,0.06,0,0
1,6,1,1,1,27,0.04,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,1,1,14,0.07,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,14,14,14,0.07,0,0
1,6,1,24,24,24,0.04,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,3,3,16,0.06,0,0
1,6,1,13,13,26,0.04,0,0
1,6,1,10,10,36,0.03,0,0
1,6,1,7,8,7,0.14,0,0
1,6,1,17,18,17,0.06,0,0
1,6,1,8,19,27,0.04,0,0
1,6,1,4,29,37,0.03,0,0
1,6,1,14,41,47,0.02,0,0
1,6,1,5,5,57,0.02,0,0
1,6,1,15,16,67,0.01,0,0
1,6,1,25,26,77,0.01,0,0
1,6,1,2,2,87,0.01,0,0
1,6,1,12,18,97,0.01,0,0
1,6,1,3,3,107,0.01,0,0
1,6,1,13,13,117,0.01,0,0
1,6,1,4,4,127,0.01,0,0
1,6,1,14,14,137,0.01,0,0
1,6,1,5,7,147,0.01,0,0
1,6,1,1,1,157,0.01,0,0
1,6,1,11,11,167,0.01,0,0
1,6,1,7,7,177,0.01,0,0
1,6,1,17,17,187,0.01,0,0
1,6,1,8,8,197,0.01,0,0
1,6,1,4,9,207,0.0,0,0
1,6,1,14,19,217,0.0,0,0
1,6,1,10,15,227,0.0,0,0
1,6,1,6,6,237,0.0,0,0
1,6,1,2,2,247,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,14,15,255,0.0,0,0
1,6,1,5,5,255,0.0,0,0
1,6,1,1,2,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,2,13,255,0.01,0,0
1,6,1,12,23,255,0.01,0,0
1,6,1,1,13,3,0.33,0,0
1,6,1,10,19,10,0.1,0,0
1,6,1,20,29,20,0.05,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,17,17,17,0.06,0,0
1,6,1,27,27,27,0.04,0,0
1,6,1,37,37,37,0.03,0,0
1,6,1,5,5,47,0.02,0,0
1,6,1,15,16,57,0.02,0,0
1,6,1,25,27,67,0.01,0,0
1,6,1,35,37,77,0.01,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,9,11,0.09,0,0
1,6,1,1,1,5,0.2,0,0
1,6,1,11,11,15,0.07,0,0
1,6,1,1,1,8,0.12,0,0
1,6,1,1,1,2,0.5,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,2,2,16,0.06,0,0
1,6,1,12,12,26,0.04,0,0
1,6,1,6,6,36,0.03,0,0
1,6,1,2,2,46,0.02,0,0
1,6,1,12,12,56,0.02,0,0
1,6,1,8,42,66,0.02,0,0
1,6,1,2,2,76,0.01,0,0
1,6,1,12,12,86,0.01,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,6,6,16,0.06,0,0
1,6,1,2,2,26,0.04,0,0
1,6,1,5,5,36,0.03,0,0
1,6,1,3,3,46,0.02,0,0
1,6,1,4,20,56,0.02,0,0
1,6,1,1,1,66,0.02,0,0
1,6,1,5,5,76,0.01,0,0
1,6,1,1,1,5,0.2,0,0
1,6,1,3,22,3,0.33,0,0
1,6,1,1,1,13,0.08,0,0
1,6,1,3,7,3,0.33,0,0
1,6,1,5,16,13,0.08,0,0
1,6,1,8,8,23,0.04,0,0
1,6,1,1,1,10,0.1,0,0
1,6,1,2,2,20,0.05,0,0
1,6,1,4,4,30,0.03,0,0
1,6,1,3,8,40,0.03,0,0
1,6,1,4,4,50,0.02,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,1,14,9,0.11,0,0
1,6,1,3,3,19,0.05,0,0
1,6,1,13,13,29,0.03,0,0
1,6,1,8,20,39,0.03,0,0
1,6,1,5,5,49,0.02,0,0
1,6,1,2,13,59,0.02,0,0
1,6,1,4,7,69,0.01,0,0
1,6,1,1,1,79,0.01,0,0
1,6,1,7,7,89,0.01,0,0
1,6,1,2,2,99,0.01,0,0
1,6,1,12,12,109,0.01,0,0
1,6,1,1,1,119,0.01,0,0
1,6,1,11,11,129,0.01,0,0
1,6,1,4,5,139,0.01,0,0
1,6,1,14,15,149,0.01,0,0
1,6,1,5,5,159,0.01,0,0
1,6,1,2,4,169,0.01,0,0
1,6,1,4,4,179,0.01,0,0
1,6,1,1,6,189,0.01,0,0
1,6,1,7,7,199,0.01,0,0
1,6,1,4,4,209,0.0,0,0
1,6,1,1,1,219,0.0,0,0
1,6,1,7,7,229,0.0,0,0
1,6,1,3,21,239,0.0,0,0
1,6,1,12,12,249,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
